fb_id,date,home_team,away_team,home_team_continent,away_team_continent,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result
4304,7/16/2017,Mauritius,Angola,Africa,Africa,0,1,African Nations Championship,Unknown,Mauritius,FALSE,No,Lose
4305,7/16/2017,Namibia,Zimbabwe,Africa,Africa,1,0,African Nations Championship,Unknown,Namibia,FALSE,No,Win
4306,7/16/2017,Eswatini,Zambia,Africa,Africa,0,4,African Nations Championship,Unknown,Eswatini,FALSE,No,Lose
4307,7/16/2017,Liberia,Mauritania,Africa,Africa,0,2,African Nations Championship,Unknown,Liberia,FALSE,No,Lose
4308,7/16/2017,Togo,Benin,Africa,Africa,1,1,African Nations Championship,Unknown,Togo,FALSE,No,Draw
4309,7/16/2017,Thailand,Belarus,Asia,Europe,0,0,King's Cup,Unknown,Thailand,FALSE,Yes,Win
4310,7/15/2017,USA,Nicaragua,North America,North America,3,0,Gold Cup,Unknown,USA,FALSE,No,Win
4311,7/15/2017,Djibouti,Ethiopia,Africa,Africa,1,5,African Nations Championship,Unknown,Djibouti,FALSE,No,Lose
4312,7/15/2017,Tanzania,Rwanda,Africa,Africa,1,1,African Nations Championship,Unknown,Tanzania,FALSE,No,Draw
4313,7/15/2017,Botswana,South Africa,Africa,Africa,0,2,African Nations Championship,Unknown,Botswana,FALSE,No,Lose
4314,7/15/2017,Comoros,Lesotho,Africa,Africa,2,0,African Nations Championship,Unknown,Comoros,FALSE,No,Win
4315,7/15/2017,Gambia,Mali,Africa,Africa,0,0,African Nations Championship,Unknown,Gambia,FALSE,No,Draw
4316,7/15/2017,Guinea-Bissau,Guinea,Africa,Africa,1,3,African Nations Championship,Unknown,Guinea-Bissau,FALSE,No,Lose
4317,7/15/2017,Sierra Leone,Senegal,Africa,Africa,1,1,African Nations Championship,Unknown,Sierra Leone,FALSE,No,Draw
4318,7/14/2017,Canada,Honduras,North America,North America,0,0,Gold Cup,Unknown,USA,TRUE,No,Draw
4319,7/14/2017,Thailand,Korea DPR,Asia,Asia,3,0,King's Cup,Unknown,Thailand,FALSE,No,Win
4320,7/14/2017,South Sudan,Uganda,Africa,Africa,0,0,African Nations Championship,Unknown,South Sudan,FALSE,No,Draw
4321,7/13/2017,El Salvador,Curaçao,North America,North America,2,0,Gold Cup,Unknown,USA,TRUE,No,Win
4322,7/13/2017,Mexico,Jamaica,North America,North America,0,0,Gold Cup,Unknown,USA,TRUE,No,Draw
4323,7/12/2017,Panama,Nicaragua,North America,North America,2,1,Gold Cup,Unknown,USA,TRUE,No,Win
4324,7/11/2017,Costa Rica,Canada,North America,North America,1,1,Gold Cup,Unknown,USA,TRUE,No,Draw
4325,7/9/2017,Curaçao,Jamaica,North America,North America,0,2,Gold Cup,Unknown,USA,TRUE,No,Lose
4326,7/9/2017,Mexico,El Salvador,North America,North America,3,1,Gold Cup,Unknown,USA,TRUE,No,Win
4327,7/9/2017,Zambia,Zimbabwe,Africa,Africa,1,3,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4328,7/8/2017,Guinea-Bissau,Gambia,Africa,Africa,0,1,Friendly,Unknown,Guinea-Bissau,FALSE,No,Lose
4329,7/8/2017,USA,Panama,North America,North America,1,1,Gold Cup,Unknown,USA,FALSE,No,Draw
4330,7/7/2017,Honduras,Costa Rica,North America,North America,0,1,Gold Cup,Unknown,USA,TRUE,No,Lose
4331,7/7/2017,South Africa,Namibia,Africa,Africa,1,0,COSAFA Cup,Unknown,South Africa,FALSE,No,Win
4332,7/7/2017,Tanzania,Lesotho,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,Yes,Win
4333,7/6/2017,Dominica,St. Vincent and the Grenadines,North America,North America,2,2,Windward Islands Tournament,Unknown,Grenada,TRUE,No,Draw
4334,7/6/2017,Grenada,Barbados,North America,North America,0,2,Windward Islands Tournament,Unknown,Grenada,FALSE,No,Lose
4335,7/5/2017,Lesotho,Zimbabwe,Africa,Africa,3,4,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4336,7/5/2017,Zambia,Tanzania,Africa,Africa,4,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
4337,7/4/2017,Namibia,Eswatini,Africa,Africa,1,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
4338,7/4/2017,South Africa,Botswana,Africa,Africa,2,0,COSAFA Cup,Unknown,South Africa,FALSE,No,Win
4339,7/4/2017,St. Lucia,Dominica,North America,North America,0,0,Windward Islands Tournament,Unknown,Grenada,TRUE,No,Draw
4340,7/4/2017,St. Vincent and the Grenadines,Barbados,North America,North America,4,2,Friendly,Unknown,Grenada,TRUE,No,Win
4341,7/3/2017,Barbados,St. Lucia,North America,North America,1,1,Windward Islands Tournament,Unknown,Grenada,TRUE,No,Draw
4342,7/3/2017,Grenada,St. Vincent and the Grenadines,North America,North America,4,3,Friendly,Unknown,Grenada,FALSE,No,Win
4343,7/2/2017,Chile,Germany,South America,Europe,0,1,Confederations Cup,Unknown,Russia,TRUE,No,Lose
4344,7/2/2017,Portugal,Mexico,Europe,North America,2,1,Confederations Cup,Unknown,Russia,TRUE,No,Win
4345,7/2/2017,South Africa,Tanzania,Africa,Africa,0,1,COSAFA Cup,Unknown,South Africa,FALSE,No,Lose
4346,7/2/2017,Eswatini,Zimbabwe,Africa,Africa,1,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4347,7/1/2017,Botswana,Zambia,Africa,Africa,1,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4348,7/1/2017,Gambia,Guinea-Bissau,Africa,Africa,0,0,Friendly,Unknown,Gambia,FALSE,No,Draw
4349,7/1/2017,Mexico,Paraguay,North America,South America,2,1,Friendly,Unknown,USA,TRUE,No,Win
4350,7/1/2017,Namibia,Lesotho,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,Yes,Lose
4351,7/1/2017,USA,Ghana,North America,Africa,2,1,Friendly,Unknown,USA,FALSE,No,Win
4352,6/30/2017,Dominica,Barbados,North America,North America,2,1,Windward Islands Tournament,Unknown,Grenada,TRUE,No,Win
4353,6/30/2017,Mozambique,Madagascar,Africa,Africa,1,4,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4354,6/30/2017,Zimbabwe,Seychelles,Africa,Africa,6,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
4355,6/29/2017,Germany,Mexico,Europe,North America,4,1,Confederations Cup,Unknown,Russia,TRUE,No,Win
4356,6/29/2017,Malawi,Angola,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
4357,6/29/2017,Tanzania,Mauritius,Africa,Africa,1,1,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
4358,6/28/2017,Portugal,Chile,Europe,South America,0,0,Confederations Cup,Unknown,Russia,TRUE,Yes,Lose
4359,6/28/2017,Seychelles,Mozambique,Africa,Africa,1,2,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4360,6/28/2017,St. Lucia,St. Vincent and the Grenadines,North America,North America,2,1,Windward Islands Tournament,Unknown,Grenada,TRUE,No,Win
4361,6/28/2017,Zimbabwe,Madagascar,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
4362,6/27/2017,Angola,Tanzania,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
4363,6/27/2017,Malawi,Mauritius,Africa,Africa,0,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Draw
4364,6/26/2017,Madagascar,Seychelles,Africa,Africa,2,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
4365,6/26/2017,Mozambique,Zimbabwe,Africa,Africa,0,4,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4366,6/25/2017,Chile,Australia,South America,Oceania,1,1,Confederations Cup,Unknown,Russia,TRUE,No,Draw
4367,6/25/2017,Germany,Cameroon,Europe,Africa,3,1,Confederations Cup,Unknown,Russia,TRUE,No,Win
4368,6/25/2017,Jamaica,Curaçao,North America,North America,1,2,CFU Caribbean Cup,Unknown,Martinique,TRUE,No,Lose
4369,6/25/2017,Mauritius,Angola,Africa,Africa,0,1,COSAFA Cup,Unknown,South Africa,TRUE,No,Lose
4370,6/25/2017,Tanzania,Malawi,Africa,Africa,2,0,COSAFA Cup,Unknown,South Africa,TRUE,No,Win
4371,6/24/2017,New Zealand,Portugal,Oceania,Europe,0,4,Confederations Cup,Unknown,Russia,TRUE,No,Lose
4372,6/24/2017,Russia,Mexico,Europe,North America,1,2,Confederations Cup,Unknown,Russia,FALSE,No,Lose
4373,6/22/2017,Cameroon,Australia,Africa,Oceania,1,1,Confederations Cup,Unknown,Russia,TRUE,No,Draw
4374,6/22/2017,Germany,Chile,Europe,South America,1,1,Confederations Cup,Unknown,Russia,TRUE,No,Draw
4375,6/21/2017,Mexico,New Zealand,North America,Oceania,2,1,Confederations Cup,Unknown,Russia,TRUE,No,Win
4376,6/21/2017,Russia,Portugal,Europe,Europe,0,1,Confederations Cup,Unknown,Russia,FALSE,No,Lose
4377,6/19/2017,Australia,Germany,Oceania,Europe,2,3,Confederations Cup,Unknown,Russia,TRUE,No,Lose
4378,6/18/2017,Cameroon,Chile,Africa,South America,0,2,Confederations Cup,Unknown,Russia,TRUE,No,Lose
4379,6/18/2017,Portugal,Mexico,Europe,North America,2,2,Confederations Cup,Unknown,Russia,TRUE,No,Draw
4380,6/17/2017,Curaçao,Nicaragua,North America,North America,0,0,Friendly,Unknown,Curaçao,FALSE,No,Draw
4381,6/17/2017,Russia,New Zealand,Europe,Oceania,2,0,Confederations Cup,Unknown,Russia,FALSE,No,Win
4382,6/13/2017,Australia,Brazil,Oceania,South America,0,4,Friendly,Unknown,Australia,FALSE,No,Lose
4383,6/13/2017,Bhutan,Maldives,Asia,Africa,0,2,AFC Asian Cup qualification,Unknown,Bhutan,FALSE,No,Lose
4384,6/13/2017,Cambodia,Afghanistan,Asia,Asia,1,0,AFC Asian Cup qualification,Unknown,Cambodia,FALSE,No,Win
4385,6/13/2017,Cameroon,Colombia,Africa,South America,0,4,Friendly,Unknown,Spain,TRUE,No,Lose
4386,6/13/2017,Canada,Curaçao,North America,North America,2,1,Friendly,Unknown,Canada,FALSE,No,Win
4387,6/13/2017,Costa Rica,Trinidad and Tobago,North America,South America,2,1,FIFA World Cup qualification,Unknown,Costa Rica,FALSE,No,Win
4388,6/13/2017,El Salvador,Ecuador,North America,South America,0,3,Friendly,Unknown,USA,TRUE,No,Lose
4389,6/13/2017,France,England,Europe,Europe,3,2,Friendly,Unknown,France,FALSE,No,Win
4390,6/13/2017,Hong Kong,Korea DPR,Asia,Asia,1,1,AFC Asian Cup qualification,Unknown,Hong Kong,FALSE,No,Draw
4391,6/13/2017,India,Kyrgyz Republic,Asia,Asia,1,0,AFC Asian Cup qualification,Unknown,India,FALSE,No,Win
4392,6/13/2017,Indonesia,Puerto Rico,Asia,North America,0,0,Friendly,Unknown,Indonesia,FALSE,No,Draw
4393,6/13/2017,Iraq,Japan,Asia,Asia,1,1,FIFA World Cup qualification,Unknown,IR Iran,TRUE,No,Draw
4394,6/13/2017,Macau,Myanmar,Asia,Asia,0,4,AFC Asian Cup qualification,Unknown,Macau,FALSE,No,Lose
4395,6/13/2017,Malaysia,Lebanon,Asia,Asia,1,2,AFC Asian Cup qualification,Unknown,Malaysia,FALSE,No,Lose
4396,6/13/2017,Nepal,Yemen,Asia,Asia,0,0,AFC Asian Cup qualification,Unknown,Nepal,FALSE,No,Draw
4397,6/13/2017,Norway,Sweden,Europe,Europe,1,1,Friendly,Unknown,Norway,FALSE,No,Draw
4398,6/13/2017,Palestine,Oman,Asia,Asia,2,1,AFC Asian Cup qualification,Unknown,Palestine,FALSE,No,Win
4399,6/13/2017,Panama,Honduras,North America,North America,2,2,FIFA World Cup qualification,Unknown,Panama,FALSE,No,Draw
4400,6/13/2017,Papua New Guinea,Solomon Islands,Oceania,Oceania,1,2,FIFA World Cup qualification,Unknown,Papua New Guinea,FALSE,No,Lose
4401,6/13/2017,Qatar,Korea Republic,Asia,Asia,3,2,FIFA World Cup qualification,Unknown,Qatar,FALSE,No,Win
4402,6/13/2017,Romania,Chile,Europe,South America,3,2,Friendly,Unknown,Romania,FALSE,No,Win
4403,6/13/2017,Singapore,Argentina,Asia,South America,0,6,Friendly,Unknown,Singapore,FALSE,No,Lose
4404,6/13/2017,South Africa,Zambia,Africa,Africa,1,2,Friendly,Unknown,South Africa,FALSE,No,Lose
4405,6/13/2017,Syria,China PR,Asia,Asia,2,2,FIFA World Cup qualification,Unknown,Malaysia,TRUE,No,Draw
4406,6/13/2017,Tajikistan,Philippines,Asia,Asia,3,4,AFC Asian Cup qualification,Unknown,Tajikistan,FALSE,No,Lose
4407,6/13/2017,Thailand,United Arab Emirates,Asia,Asia,1,1,FIFA World Cup qualification,Unknown,Thailand,FALSE,No,Draw
4408,6/13/2017,Turkmenistan,Bahrain,Asia,Asia,1,2,AFC Asian Cup qualification,Unknown,Turkmenistan,FALSE,No,Lose
4409,6/13/2017,Vietnam,Jordan,Asia,Asia,0,0,AFC Asian Cup qualification,Unknown,Vietnam,FALSE,No,Draw
4410,6/12/2017,Belarus,New Zealand,Europe,Oceania,1,0,Friendly,Unknown,Belarus,FALSE,No,Win
4411,6/12/2017,IR Iran,Uzbekistan,Asia,Asia,2,0,FIFA World Cup qualification,Unknown,IR Iran,FALSE,No,Win
4412,6/12/2017,Latvia,Estonia,Europe,Europe,1,2,Friendly,Unknown,Latvia,FALSE,No,Lose
4413,6/11/2017,Algeria,Togo,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Algeria,FALSE,No,Win
4414,6/11/2017,Benin,Gambia,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Benin,FALSE,No,Win
4415,6/11/2017,Cabo Verde,Uganda,Africa,Africa,0,1,African Cup of Nations qualification,Unknown,Cabo Verde,FALSE,No,Lose
4416,6/11/2017,Central African Republic,Rwanda,Africa,Africa,2,1,African Cup of Nations qualification,Unknown,Central African Republic,FALSE,No,Win
4417,6/11/2017,Finland,Ukraine,Europe,Europe,1,2,FIFA World Cup qualification,Unknown,Finland,FALSE,No,Lose
4418,6/11/2017,Ghana,Ethiopia,Africa,Africa,5,0,African Cup of Nations qualification,Unknown,Ghana,FALSE,No,Win
4419,6/11/2017,Iceland,Croatia,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Iceland,FALSE,No,Win
4420,6/11/2017,Republic of Ireland,Austria,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Republic of Ireland,FALSE,No,Draw
4421,6/11/2017,Israel,Albania,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,Israel,FALSE,No,Lose
4422,6/11/2017,Italy,Liechtenstein,Europe,Europe,5,0,FIFA World Cup qualification,Unknown,Italy,FALSE,No,Win
4423,6/11/2017,Kosovo,Turkey,Europe,Europe,1,4,FIFA World Cup qualification,Unknown,Albania,TRUE,No,Lose
4424,6/11/2017,North Macedonia,Spain,Europe,Europe,1,2,FIFA World Cup qualification,Unknown,North Macedonia,FALSE,No,Lose
4425,6/11/2017,Mexico,USA,North America,North America,1,1,FIFA World Cup qualification,Unknown,Mexico,FALSE,No,Draw
4426,6/11/2017,Moldova,Georgia,Europe,Europe,2,2,FIFA World Cup qualification,Unknown,Moldova,FALSE,No,Draw
4427,6/11/2017,New Caledonia,Fiji,Oceania,Oceania,2,1,FIFA World Cup qualification,Unknown,New Caledonia,FALSE,No,Win
4428,6/11/2017,Serbia,Wales,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Serbia,FALSE,No,Draw
4429,6/11/2017,Zimbabwe,Liberia,Africa,Africa,3,0,African Cup of Nations qualification,Unknown,Zimbabwe,FALSE,No,Win
4430,6/10/2017,Azerbaijan,Northern Ireland,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Azerbaijan,FALSE,No,Lose
4431,6/10/2017,Burkina Faso,Angola,Africa,Africa,3,1,African Cup of Nations qualification,Unknown,Burkina Faso,FALSE,No,Win
4432,6/10/2017,Burundi,South Sudan,Africa,Africa,3,0,African Cup of Nations qualification,Unknown,Burundi,FALSE,No,Win
4433,6/10/2017,Cameroon,Morocco,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Cameroon,FALSE,No,Win
4434,6/10/2017,Congo DR,Congo,Africa,Africa,3,1,African Cup of Nations qualification,Unknown,Congo DR,FALSE,No,Win
4435,6/10/2017,Germany,San Marino,Europe,Europe,7,0,FIFA World Cup qualification,Unknown,Germany,FALSE,No,Win
4436,6/10/2017,Grenada,Bermuda,North America,North America,1,2,Friendly,Unknown,Grenada,FALSE,No,Lose
4437,6/10/2017,Guinea-Bissau,Namibia,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Guinea-Bissau,FALSE,No,Win
4438,6/10/2017,Côte d'Ivoire,Guinea,Africa,Africa,2,3,African Cup of Nations qualification,Unknown,Côte d'Ivoire,FALSE,No,Lose
4439,6/10/2017,Kazakhstan,Denmark,Europe,Europe,1,3,FIFA World Cup qualification,Unknown,Kazakhstan,FALSE,No,Lose
4440,6/10/2017,Lithuania,Slovakia,Europe,Europe,1,2,FIFA World Cup qualification,Unknown,Lithuania,FALSE,No,Lose
4441,6/10/2017,Malawi,Comoros,Africa,Africa,1,0,African Cup of Nations qualification,Unknown,Malawi,FALSE,No,Win
4442,6/10/2017,Mali,Gabon,Africa,Africa,2,1,African Cup of Nations qualification,Unknown,Mali,FALSE,No,Win
4443,6/10/2017,Montenegro,Armenia,Europe,Europe,4,1,FIFA World Cup qualification,Unknown,Montenegro,FALSE,No,Win
4444,6/10/2017,Niger,Eswatini,Africa,Africa,0,0,African Cup of Nations qualification,Unknown,Niger,FALSE,No,Draw
4445,6/10/2017,Nigeria,South Africa,Africa,Africa,0,2,African Cup of Nations qualification,Unknown,Nigeria,FALSE,No,Lose
4446,6/10/2017,Norway,Czech Republic,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Norway,FALSE,No,Draw
4447,6/10/2017,Poland,Romania,Europe,Europe,3,1,FIFA World Cup qualification,Unknown,Poland,FALSE,No,Win
4448,6/10/2017,Scotland,England,Europe,Europe,2,2,FIFA World Cup qualification,Unknown,Scotland,FALSE,No,Draw
4449,6/10/2017,Senegal,Equatorial Guinea,Africa,Africa,3,0,African Cup of Nations qualification,Unknown,Senegal,FALSE,No,Win
4450,6/10/2017,Sierra Leone,Kenya,Africa,Africa,2,1,African Cup of Nations qualification,Unknown,Sierra Leone,FALSE,No,Win
4451,6/10/2017,Singapore,Chinese Taipei,Asia,Asia,1,2,AFC Asian Cup qualification,Unknown,Singapore,FALSE,No,Lose
4452,6/10/2017,Slovenia,Malta,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Slovenia,FALSE,No,Win
4453,6/10/2017,Tanzania,Lesotho,Africa,Africa,1,1,African Cup of Nations qualification,Unknown,Tanzania,FALSE,No,Draw
4454,6/10/2017,Zambia,Mozambique,Africa,Africa,0,1,African Cup of Nations qualification,Unknown,Zambia,FALSE,No,Lose
4455,6/9/2017,Andorra,Hungary,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Andorra,FALSE,No,Win
4456,6/9/2017,Argentina,Brazil,South America,South America,1,0,Superclásico de las Américas,Unknown,Australia,TRUE,No,Win
4457,6/9/2017,Belarus,Bulgaria,Europe,Europe,2,1,FIFA World Cup qualification,Unknown,Belarus,FALSE,No,Win
4458,6/9/2017,Bosnia and Herzegovina,Greece,Europe,Europe,0,0,FIFA World Cup qualification,Unknown,Bosnia and Herzegovina,FALSE,No,Draw
4459,6/9/2017,Estonia,Belgium,Europe,Europe,0,2,FIFA World Cup qualification,Unknown,Estonia,FALSE,No,Lose
4460,6/9/2017,Faroe Islands,Switzerland,Europe,Europe,0,2,FIFA World Cup qualification,Unknown,Faroe Islands,FALSE,No,Lose
4461,6/9/2017,Gibraltar,Cyprus,Europe,Europe,1,2,FIFA World Cup qualification,Unknown,Portugal,TRUE,No,Lose
4462,6/9/2017,Latvia,Portugal,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,Latvia,FALSE,No,Lose
4463,6/9/2017,Libya,Seychelles,Africa,Africa,5,1,African Cup of Nations qualification,Unknown,Egypt,TRUE,No,Win
4464,6/9/2017,Netherlands,Luxembourg,Europe,Europe,5,0,FIFA World Cup qualification,Unknown,Netherlands,FALSE,No,Win
4465,6/9/2017,Russia,Chile,Europe,South America,1,1,Friendly,Unknown,Russia,FALSE,No,Draw
4466,6/9/2017,Solomon Islands,Papua New Guinea,Oceania,Oceania,3,2,FIFA World Cup qualification,Unknown,Solomon Islands,FALSE,No,Win
4467,6/9/2017,Sudan,Madagascar,Africa,Africa,1,3,African Cup of Nations qualification,Unknown,Sudan,FALSE,No,Lose
4468,6/9/2017,Sweden,France,Europe,Europe,2,1,FIFA World Cup qualification,Unknown,Sweden,FALSE,No,Win
4469,6/8/2017,Australia,Saudi Arabia,Oceania,Asia,3,2,FIFA World Cup qualification,Unknown,Australia,FALSE,No,Win
4470,6/8/2017,Cambodia,Indonesia,Asia,Asia,0,2,Friendly,Unknown,Cambodia,FALSE,No,Lose
4471,6/8/2017,Costa Rica,Panama,North America,North America,0,0,FIFA World Cup qualification,Unknown,Costa Rica,FALSE,No,Draw
4472,6/8/2017,Ecuador,Venezuela,South America,South America,1,1,Friendly,Unknown,USA,TRUE,No,Draw
4473,6/8/2017,Mexico,Honduras,North America,North America,3,0,FIFA World Cup qualification,Unknown,Mexico,FALSE,No,Win
4474,6/8/2017,Peru,Paraguay,South America,South America,1,0,Friendly,Unknown,Peru,FALSE,No,Win
4475,6/8/2017,USA,Trinidad and Tobago,North America,South America,2,0,FIFA World Cup qualification,Unknown,USA,FALSE,No,Win
4476,6/7/2017,Bolivia,Nicaragua,South America,North America,3,2,Friendly,Unknown,Bolivia,FALSE,No,Win
4477,6/7/2017,China PR,Philippines,Asia,Asia,8,1,Friendly,Unknown,China PR,FALSE,No,Win
4478,6/7/2017,Fiji,New Caledonia,Oceania,Oceania,2,2,FIFA World Cup qualification,Unknown,Fiji,FALSE,No,Draw
4479,6/7/2017,Finland,Liechtenstein,Europe,Europe,1,1,Friendly,Unknown,Finland,FALSE,No,Draw
4480,6/7/2017,Georgia,St. Kitts and Nevis,Europe,North America,3,0,Friendly,Unknown,Georgia,FALSE,No,Win
4481,6/7/2017,Hong Kong,Jordan,Asia,Asia,0,0,Friendly,Unknown,Hong Kong,FALSE,No,Draw
4482,6/7/2017,Iraq,Korea Republic,Asia,Asia,0,0,Friendly,Unknown,United Arab Emirates,TRUE,No,Draw
4483,6/7/2017,Italy,Uruguay,Europe,South America,3,0,Friendly,Unknown,France,TRUE,No,Win
4484,6/7/2017,Japan,Syria,Asia,Asia,1,1,Kirin Challenge Cup,Unknown,Japan,FALSE,No,Draw
4485,6/7/2017,Spain,Colombia,Europe,South America,2,2,Friendly,Unknown,Spain,FALSE,No,Draw
4486,6/7/2017,United Arab Emirates,Laos,Asia,Asia,4,0,Friendly,Unknown,Malaysia,TRUE,No,Win
4487,6/6/2017,Afghanistan,Maldives,Asia,Africa,2,1,Friendly,Unknown,United Arab Emirates,TRUE,No,Win
4488,6/6/2017,Algeria,Guinea,Africa,Africa,2,1,Friendly,Unknown,Algeria,FALSE,No,Win
4489,6/6/2017,Bahrain,Palestine,Asia,Asia,0,2,Friendly,Unknown,Bahrain,FALSE,No,Lose
4490,6/6/2017,Denmark,Germany,Europe,Europe,1,1,Friendly,Unknown,Denmark,FALSE,No,Draw
4491,6/6/2017,India,Nepal,Asia,Asia,2,0,Friendly,Unknown,India,FALSE,No,Win
4492,6/6/2017,Israel,Moldova,Europe,Europe,1,1,Friendly,Unknown,Israel,FALSE,No,Draw
4493,6/6/2017,Malta,Ukraine,Europe,Europe,1,0,Friendly,Unknown,Austria,TRUE,No,Win
4494,6/6/2017,Qatar,Korea DPR,Asia,Asia,2,2,Friendly,Unknown,Qatar,FALSE,No,Draw
4495,6/6/2017,Uzbekistan,Thailand,Asia,Asia,2,0,Friendly,Unknown,Uzbekistan,FALSE,No,Win
4496,6/5/2017,Belgium,Czech Republic,Europe,Europe,2,1,Friendly,Unknown,Belgium,FALSE,No,Win
4497,6/5/2017,Congo DR,Botswana,Africa,Africa,2,0,Friendly,Unknown,Morocco,TRUE,No,Win
4498,6/5/2017,Egypt,Libya,Africa,Africa,1,0,Friendly,Unknown,Egypt,FALSE,No,Win
4499,6/5/2017,Hungary,Russia,Europe,Europe,0,3,Friendly,Unknown,Hungary,FALSE,No,Lose
4500,6/5/2017,North Macedonia,Turkey,Europe,Europe,0,0,Friendly,Unknown,North Macedonia,FALSE,No,Draw
4501,6/5/2017,Senegal,Uganda,Africa,Africa,0,0,Friendly,Unknown,Senegal,FALSE,No,Draw
4502,6/4/2017,Armenia,St. Kitts and Nevis,Europe,North America,5,0,Friendly,Unknown,Armenia,FALSE,No,Win
4503,6/4/2017,Gabon,Zambia,Africa,Africa,0,0,Friendly,Unknown,Gabon,FALSE,No,Draw
4504,6/4/2017,Republic of Ireland,Uruguay,Europe,South America,3,1,Friendly,Unknown,Republic of Ireland,FALSE,No,Win
4505,6/4/2017,Lesotho,Mauritania,Africa,Africa,1,0,Friendly,Unknown,South Africa,TRUE,No,Win
4506,6/4/2017,Luxembourg,Albania,Europe,Europe,2,1,Friendly,Unknown,Luxembourg,FALSE,No,Win
